Model,Const,Mem,Prop,Region,Region Bound,Epsilon,RobustPLA,BigStep,SplitStrat,Estimate,Simple,#States (after),Time (wall),% Known,Regions
newgrid,N=2 ,1,0.9979761904810001_probability_min_notbad U goal,3,"0.2,1",0.01,false,false,estimate,delta,true,	37,0.039,100.0,1
newgrid,N=2 ,1,0.9979761904810001_probability_min_notbad U goal,3,"0.2,1",0.01,false,false,estimate,delta,true,	37,0.039,100.0,1
newgrid,N=2 ,1,0.98819404762381_probability_min_notbad U goal,3,"0.2,1",0.0001,true,true,estimate,delta,true,	47,0.042,100.0,1
newgrid,N=2 ,1,0.98819404762381_probability_min_notbad U goal,3,"0.2,1",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
newgrid,N=2 ,1,0.98819404762381_probability_min_notbad U goal,3,"0.2,1",0.0001,false,false,estimate,delta,true,	37,0.039,100.0,1
newgrid,N=2 ,1,0.9881051190523811_probability_min_notbad U goal,3,"0.2,1",1e-05,false,false,estimate,delta,true,	37,0.039,100.0,1
newgrid,N=2 ,1,0.9881051190523811_probability_min_notbad U goal,3,"0.2,1",1e-05,false,false,estimate,delta,true,	37,0.039,100.0,1
newgrid,N=4 ,1,0.96688379191132_probability_min_notbad U goal,3,0.1,0.0001,true,true,estimate,delta,true,	74,1.281,100.0,5217
newgrid,N=4 ,1,0.9667967810711321_probability_min_notbad U goal,3,0.1,1e-05,true,false,estimate,delta,true,	72,2.05,100.0,10713
newgrid,N=4 ,1,0.976454984332_probability_min_notbad U goal,3,0.1,0.01,true,true,estimate,delta,true,	74,0.104,100.0,177
newgrid,N=4 ,1,0.976454984332_probability_min_notbad U goal,3,0.1,0.01,true,false,estimate,delta,true,	72,0.095,100.0,177
newgrid,N=4 ,1,0.96688379191132_probability_min_notbad U goal,3,0.1,0.0001,true,false,estimate,delta,true,	72,1.023,100.0,5209
newgrid,N=4 ,1,0.9667967810711321_probability_min_notbad U goal,3,0.1,1e-05,true,true,estimate,delta,true,	74,2.534,100.0,10665
newgrid,N=4 ,1,0.929333560077_probability_min_notbad U goal,3,"0,0.8",0.01,false,false,estimate,delta,true,?,MO,MO,MO
newgrid,N=4 ,1,0.920141439022377_probability_min_notbad U goal,3,"0,0.8",1e-05,true,false,estimate,delta,true,	76,17.776,100.0,15697
newgrid,N=4 ,1,0.9202242509237699_probability_min_notbad U goal,3,"0,0.8",0.0001,true,true,estimate,delta,true,	110,22.444,100.0,9369
newgrid,N=4 ,1,0.920141439022377_probability_min_notbad U goal,3,"0,0.8",1e-05,true,true,estimate,delta,true,	110,26.323,100.0,15817
newgrid,N=4 ,1,0.9202242509237699_probability_min_notbad U goal,3,"0,0.8",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
newgrid,N=4 ,1,0.929333560077_probability_min_notbad U goal,3,"0,0.8",0.01,true,true,estimate,delta,true,	110,11.642,100.0,1121
newgrid,N=4 ,1,0.920141439022377_probability_min_notbad U goal,3,"0,0.8",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
newgrid,N=4 ,1,0.9202242509237699_probability_min_notbad U goal,3,"0,0.8",0.0001,true,false,estimate,delta,true,	76,16.152,100.0,9105
newgrid,N=4 ,1,0.929333560077_probability_min_notbad U goal,3,"0,0.8",0.01,false,false,estimate,delta,true,	76,2.478,100.0,1097
newgrid,N=4 ,1,0.929333560077_probability_min_notbad U goal,3,"0,0.8",0.01,true,false,estimate,delta,true,	76,10.526,100.0,1097
newgrid,N=4 ,1,0.929333560077_probability_min_notbad U goal,3,"0,0.8",0.01,false,false,estimate,delta,true,	76,2.487,100.0,1097
newgrid,N=4 ,1,0.9202242509237699_probability_min_notbad U goal,3,"0,0.8",0.0001,false,false,estimate,delta,true,	76,4.0,100.0,9081
newgrid,N=4 ,1,0.920141439022377_probability_min_notbad U goal,3,"0,0.8",1e-05,false,false,estimate,delta,true,	76,4.89,100.0,15673
newgrid,N=4 ,1,0.9202242509237699_probability_min_notbad U goal,3,"0,0.8",0.0001,false,false,estimate,delta,true,	76,3.981,100.0,9081
newgrid,N=4 ,1,0.920141439022377_probability_min_notbad U goal,3,"0,0.8",1e-05,false,false,estimate,delta,true,	76,4.853,100.0,15673
newgrid,N=4 ,1,0.9875243541611599_probability_min_notbad U goal,3,"0.2,1",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
newgrid,N=4 ,1,0.9875243541611599_probability_min_notbad U goal,3,"0.2,1",0.0001,false,false,estimate,delta,true,	76,1.921,100.0,3969
newgrid,N=4 ,1,0.9874354858561161_probability_min_notbad U goal,3,"0.2,1",1e-05,true,true,estimate,delta,true,	110,MO,MO,MO
newgrid,N=4 ,1,0.9874354858561161_probability_min_notbad U goal,3,"0.2,1",1e-05,false,false,estimate,delta,true,	76,MO,MO,MO
newgrid,N=4 ,1,0.997299867716_probability_min_notbad U goal,3,"0.2,1",0.01,true,true,estimate,delta,true,	110,0.053,100.0,1
newgrid,N=4 ,1,0.9875243541611599_probability_min_notbad U goal,3,"0.2,1",0.0001,true,false,estimate,delta,true,	76,MO,MO,MO
newgrid,N=4 ,1,0.9874354858561161_probability_min_notbad U goal,3,"0.2,1",1e-05,false,false,estimate,delta,true,	76,MO,MO,MO
newgrid,N=4 ,1,0.9875243541611599_probability_min_notbad U goal,3,"0.2,1",0.0001,false,false,estimate,delta,true,	76,1.929,100.0,3969
newgrid,N=4 ,1,0.997299867716_probability_min_notbad U goal,3,"0.2,1",0.01,true,false,estimate,delta,true,	76,0.048,100.0,1
newgrid,N=4 ,1,0.9874354858561161_probability_min_notbad U goal,3,"0.2,1",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
newgrid,N=4 ,1,0.9875243541611599_probability_min_notbad U goal,3,"0.2,1",0.0001,true,true,estimate,delta,true,	110,TO,TO,TO
newgrid,N=4 ,1,0.997299867716_probability_min_notbad U goal,3,"0.2,1",0.01,false,false,estimate,delta,true,	76,0.048,100.0,1
newgrid,N=4 ,1,0.997299867716_probability_min_notbad U goal,3,"0.2,1",0.01,false,false,estimate,delta,true,?,MO,MO,MO
newgrid,N=4 ,1,0.9874354858561161_probability_min_notbad U goal,3,"0.2,1",1e-05,true,false,estimate,delta,true,	76,MO,MO,MO
newgrid,N=4 ,1,0.997299867716_probability_min_notbad U goal,3,"0.2,1",0.01,false,false,estimate,delta,true,	76,0.048,100.0,1
nrp,K=5 ,1,0.21999228955000003_probability_min_unfair,5,0.1,0.1,true,true,estimate,delta,true,	12,0.032,100.0,1
nrp,K=5 ,1,0.21999228955000003_probability_min_unfair,5,0.1,0.1,true,false,estimate,delta,true,	33,43.262,100.0,388673
nrp,K=5 ,1,0.20001298979905_probability_min_unfair,5,0.1,0.0001,true,true,estimate,delta,true,	12,0.033,100.0,1
nrp,K=5 ,1,0.201992920405_probability_min_unfair,5,0.1,0.01,true,true,estimate,delta,true,	12,0.049,100.0,1
nrp,K=5 ,1,0.199994990429905_probability_min_unfair,5,0.1,1e-05,true,false,estimate,delta,true,	33,MO,MO,MO
nrp,K=5 ,1,0.201992920405_probability_min_unfair,5,0.1,0.01,true,false,estimate,delta,true,	33,MO,MO,MO
nrp,K=5 ,1,0.20001298979905_probability_min_unfair,5,0.1,0.0001,true,false,estimate,delta,true,	33,MO,MO,MO
nrp,K=5 ,1,0.199994990429905_probability_min_unfair,5,0.1,1e-05,true,true,estimate,delta,true,	12,MO,MO,MO
nrp,K=5 ,1,0.200001997399974_probability_min_unfair,5,1e-06,1e-05,true,false,estimate,delta,true,	33,MO,MO,MO
nrp,K=5 ,1,0.20001999739974_probability_min_unfair,5,1e-06,0.0001,true,true,estimate,delta,true,	12,0.034,100.0,1
nrp,K=5 ,1,0.21999999714000001_probability_min_unfair,5,1e-06,0.1,true,false,estimate,delta,true,	33,141.204,100.0,1194257
nrp,K=5 ,1,0.200001997399974_probability_min_unfair,5,1e-06,1e-05,true,true,estimate,delta,true,	12,0.034,100.0,1
nrp,K=5 ,1,0.20199999737399998_probability_min_unfair,5,1e-06,0.01,true,false,estimate,delta,true,	33,MO,MO,MO
nrp,K=5 ,1,0.20001999739974_probability_min_unfair,5,1e-06,0.0001,true,false,estimate,delta,true,	33,MO,MO,MO
nrp,K=5 ,1,0.20199999737399998_probability_min_unfair,5,1e-06,0.01,true,true,estimate,delta,true,	12,0.035,100.0,1
nrp,K=5 ,1,0.21999999714000001_probability_min_unfair,5,1e-06,0.1,true,true,estimate,delta,true,	12,0.043,100.0,1
nrp,K=5 ,1,0.200002_probability_min_unfair,5,0,1e-05,true,true,estimate,delta,true,	12,0.034,100.0,1
nrp,K=5 ,1,0.202_probability_min_unfair,5,0,0.01,true,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.20002_probability_min_unfair,5,0,0.0001,true,true,estimate,delta,true,	12,0.034,100.0,1
nrp,K=5 ,1,0.200002_probability_min_unfair,5,0,1e-05,true,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.20002_probability_min_unfair,5,0,0.0001,true,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.202_probability_min_unfair,5,0,0.01,true,true,estimate,delta,true,	12,0.034,100.0,1
nrp,K=5 ,1,0.22000000000000003_probability_min_unfair,5,0,0.1,true,false,estimate,delta,true,	34,163.91,100.0,1194257
nrp,K=5 ,1,0.22000000000000003_probability_min_unfair,5,0,0.1,true,true,estimate,delta,true,	12,0.035,100.0,1
nrp,K=5 ,1,0.201907271193_probability_min_unfair,5,"0,0.8",0.01,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=5 ,1,0.19992818011893002_probability_min_unfair,5,"0,0.8",0.0001,false,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.19991018838189303_probability_min_unfair,5,"0,0.8",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=5 ,1,0.21989900823000003_probability_min_unfair,5,"0,0.8",0.1,true,false,estimate,delta,true,	34,39.151,100.0,278993
nrp,K=5 ,1,0.201907271193_probability_min_unfair,5,"0,0.8",0.01,true,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.19991018838189303_probability_min_unfair,5,"0,0.8",1e-05,false,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.201907271193_probability_min_unfair,5,"0,0.8",0.01,false,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.19992818011893002_probability_min_unfair,5,"0,0.8",0.0001,true,true,estimate,delta,true,	12,MO,MO,MO
nrp,K=5 ,1,0.19992818011893002_probability_min_unfair,5,"0,0.8",0.0001,true,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.21989900823000003_probability_min_unfair,5,"0,0.8",0.1,false,false,estimate,delta,true,	34,22.506,100.0,278993
nrp,K=5 ,1,0.21989900823000003_probability_min_unfair,5,"0,0.8",0.1,false,false,estimate,delta,true,	34,22.459,100.0,278993
nrp,K=5 ,1,0.21989900823000003_probability_min_unfair,5,"0,0.8",0.1,true,true,estimate,delta,true,	12,0.057,100.0,1
nrp,K=5 ,1,0.19992818011893002_probability_min_unfair,5,"0,0.8",0.0001,false,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.201907271193_probability_min_unfair,5,"0,0.8",0.01,false,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.19991018838189303_probability_min_unfair,5,"0,0.8",1e-05,true,true,estimate,delta,true,	12,MO,MO,MO
nrp,K=5 ,1,0.21989900823000003_probability_min_unfair,5,"0,0.8",0.1,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=5 ,1,0.19992818011893002_probability_min_unfair,5,"0,0.8",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=5 ,1,0.19991018838189303_probability_min_unfair,5,"0,0.8",1e-05,true,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.201907271193_probability_min_unfair,5,"0,0.8",0.01,true,true,estimate,delta,true,	12,0.048,100.0,1
nrp,K=5 ,1,0.19991018838189303_probability_min_unfair,5,"0,0.8",1e-05,false,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.22000000000000003_probability_min_unfair,5,"0.2,1",0.1,false,false,estimate,delta,true,	34,26.162,100.0,309009
nrp,K=5 ,1,0.20002_probability_min_unfair,5,"0.2,1",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=5 ,1,0.200002_probability_min_unfair,5,"0.2,1",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=5 ,1,0.200002_probability_min_unfair,5,"0.2,1",1e-05,false,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.202_probability_min_unfair,5,"0.2,1",0.01,false,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.20002_probability_min_unfair,5,"0.2,1",0.0001,true,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.22000000000000003_probability_min_unfair,5,"0.2,1",0.1,false,false,estimate,delta,true,	34,25.978,100.0,309009
nrp,K=5 ,1,0.22000000000000003_probability_min_unfair,5,"0.2,1",0.1,true,true,estimate,delta,true,	12,0.046,100.0,1
nrp,K=5 ,1,0.20002_probability_min_unfair,5,"0.2,1",0.0001,false,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.202_probability_min_unfair,5,"0.2,1",0.01,true,true,estimate,delta,true,	12,0.046,100.0,1
nrp,K=5 ,1,0.22000000000000003_probability_min_unfair,5,"0.2,1",0.1,true,false,estimate,delta,true,	34,66.835,100.0,309009
nrp,K=5 ,1,0.200002_probability_min_unfair,5,"0.2,1",1e-05,false,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.200002_probability_min_unfair,5,"0.2,1",1e-05,true,true,estimate,delta,true,	12,0.034,100.0,1
nrp,K=5 ,1,0.22000000000000003_probability_min_unfair,5,"0.2,1",0.1,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=5 ,1,0.202_probability_min_unfair,5,"0.2,1",0.01,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=5 ,1,0.202_probability_min_unfair,5,"0.2,1",0.01,false,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.20002_probability_min_unfair,5,"0.2,1",0.0001,false,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.20002_probability_min_unfair,5,"0.2,1",0.0001,true,true,estimate,delta,true,	12,0.034,100.0,1
nrp,K=5 ,1,0.202_probability_min_unfair,5,"0.2,1",0.01,true,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=5 ,1,0.200002_probability_min_unfair,5,"0.2,1",1e-05,true,false,estimate,delta,true,	34,MO,MO,MO
nrp,K=10 ,1,0.109999998262_probability_min_unfair,10,0.1,0.1,true,true,estimate,delta,true,	22,0.048,100.0,1
nrp,K=10 ,1,0.109999998262_probability_min_unfair,10,0.1,0.1,true,false,estimate,delta,true,	113,MO,MO,MO
nrp,K=10 ,1,0.100009998419842_probability_min_unfair,10,0.1,0.0001,true,true,estimate,delta,true,	22,0.039,100.0,1
nrp,K=10 ,1,0.1009999984042_probability_min_unfair,10,0.1,0.01,true,false,estimate,delta,true,	113,MO,MO,MO
nrp,K=10 ,1,0.100009998419842_probability_min_unfair,10,0.1,0.0001,true,false,estimate,delta,true,	113,MO,MO,MO
nrp,K=10 ,1,0.10000099841998421_probability_min_unfair,10,0.1,1e-05,true,true,estimate,delta,true,	22,0.039,100.0,1
nrp,K=10 ,1,0.1009999984042_probability_min_unfair,10,0.1,0.01,true,true,estimate,delta,true,	22,0.039,100.0,1
nrp,K=10 ,1,0.10000099841998421_probability_min_unfair,10,0.1,1e-05,true,false,estimate,delta,true,	113,MO,MO,MO
nrp,K=10 ,1,0.10001_probability_min_unfair,10,1e-06,0.0001,true,false,estimate,delta,true,	113,MO,MO,MO
nrp,K=10 ,1,0.11000000000000001_probability_min_unfair,10,1e-06,0.1,true,false,estimate,delta,true,	113,MO,MO,MO
nrp,K=10 ,1,0.10001_probability_min_unfair,10,1e-06,0.0001,true,true,estimate,delta,true,	22,0.055,100.0,1
nrp,K=10 ,1,0.101_probability_min_unfair,10,1e-06,0.01,true,true,estimate,delta,true,	22,0.055,100.0,1
nrp,K=10 ,1,0.100001_probability_min_unfair,10,1e-06,1e-05,true,true,estimate,delta,true,	22,0.055,100.0,1
nrp,K=10 ,1,0.11000000000000001_probability_min_unfair,10,1e-06,0.1,true,true,estimate,delta,true,	22,0.056,100.0,1
nrp,K=10 ,1,0.100001_probability_min_unfair,10,1e-06,1e-05,true,false,estimate,delta,true,	113,MO,MO,MO
nrp,K=10 ,1,0.101_probability_min_unfair,10,1e-06,0.01,true,false,estimate,delta,true,	113,MO,MO,MO
nrp,K=10 ,1,0.10001_probability_min_unfair,10,0,0.0001,true,true,estimate,delta,true,	22,0.037,100.0,1
nrp,K=10 ,1,0.100001_probability_min_unfair,10,0,1e-05,true,true,estimate,delta,true,	22,0.038,100.0,1
nrp,K=10 ,1,0.11000000000000001_probability_min_unfair,10,0,0.1,true,true,estimate,delta,true,	22,0.046,100.0,1
nrp,K=10 ,1,0.100001_probability_min_unfair,10,0,1e-05,true,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.101_probability_min_unfair,10,0,0.01,true,true,estimate,delta,true,	22,0.038,100.0,1
nrp,K=10 ,1,0.10001_probability_min_unfair,10,0,0.0001,true,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.101_probability_min_unfair,10,0,0.01,true,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.11000000000000001_probability_min_unfair,10,0,0.1,true,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.10999997331400001_probability_min_unfair,10,"0,0.8",0.1,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.10999997331400001_probability_min_unfair,10,"0,0.8",0.1,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=10 ,1,0.1000009757397574_probability_min_unfair,10,"0,0.8",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=10 ,1,0.10000997573757399_probability_min_unfair,10,"0,0.8",0.0001,true,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.1000009757397574_probability_min_unfair,10,"0,0.8",1e-05,true,true,estimate,delta,true,	22,0.038,100.0,1
nrp,K=10 ,1,0.1009999754974_probability_min_unfair,10,"0,0.8",0.01,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.10000997573757399_probability_min_unfair,10,"0,0.8",0.0001,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.10000997573757399_probability_min_unfair,10,"0,0.8",0.0001,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.1000009757397574_probability_min_unfair,10,"0,0.8",1e-05,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.10000997573757399_probability_min_unfair,10,"0,0.8",0.0001,true,true,estimate,delta,true,	22,0.038,100.0,1
nrp,K=10 ,1,0.10999997331400001_probability_min_unfair,10,"0,0.8",0.1,true,true,estimate,delta,true,	22,0.047,100.0,1
nrp,K=10 ,1,0.1009999754974_probability_min_unfair,10,"0,0.8",0.01,true,true,estimate,delta,true,	22,0.038,100.0,1
nrp,K=10 ,1,0.10000997573757399_probability_min_unfair,10,"0,0.8",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=10 ,1,0.1009999754974_probability_min_unfair,10,"0,0.8",0.01,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=10 ,1,0.10999997331400001_probability_min_unfair,10,"0,0.8",0.1,true,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.1009999754974_probability_min_unfair,10,"0,0.8",0.01,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.1009999754974_probability_min_unfair,10,"0,0.8",0.01,true,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.1000009757397574_probability_min_unfair,10,"0,0.8",1e-05,true,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.1000009757397574_probability_min_unfair,10,"0,0.8",1e-05,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.10999997331400001_probability_min_unfair,10,"0,0.8",0.1,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.100001_probability_min_unfair,10,"0.2,1",1e-05,true,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.101_probability_min_unfair,10,"0.2,1",0.01,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.11000000000000001_probability_min_unfair,10,"0.2,1",0.1,true,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.11000000000000001_probability_min_unfair,10,"0.2,1",0.1,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.11000000000000001_probability_min_unfair,10,"0.2,1",0.1,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.11000000000000001_probability_min_unfair,10,"0.2,1",0.1,true,true,estimate,delta,true,	22,0.039,100.0,1
nrp,K=10 ,1,0.101_probability_min_unfair,10,"0.2,1",0.01,true,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.100001_probability_min_unfair,10,"0.2,1",1e-05,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.100001_probability_min_unfair,10,"0.2,1",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=10 ,1,0.101_probability_min_unfair,10,"0.2,1",0.01,true,true,estimate,delta,true,	22,0.039,100.0,1
nrp,K=10 ,1,0.101_probability_min_unfair,10,"0.2,1",0.01,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=10 ,1,0.100001_probability_min_unfair,10,"0.2,1",1e-05,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.10001_probability_min_unfair,10,"0.2,1",0.0001,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.10001_probability_min_unfair,10,"0.2,1",0.0001,true,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.10001_probability_min_unfair,10,"0.2,1",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=10 ,1,0.10001_probability_min_unfair,10,"0.2,1",0.0001,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.10001_probability_min_unfair,10,"0.2,1",0.0001,true,true,estimate,delta,true,	22,0.039,100.0,1
nrp,K=10 ,1,0.100001_probability_min_unfair,10,"0.2,1",1e-05,true,true,estimate,delta,true,	22,0.038,100.0,1
nrp,K=10 ,1,0.101_probability_min_unfair,10,"0.2,1",0.01,false,false,estimate,delta,true,	114,MO,MO,MO
nrp,K=10 ,1,0.11000000000000001_probability_min_unfair,10,"0.2,1",0.1,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,0.1,1e-05,true,false,estimate,delta,true,	10103,MO,MO,MO
nrp,K=100 ,1,0.010001_probability_min_unfair,100,0.1,0.0001,true,true,estimate,delta,true,	202,3.165,100.0,1
nrp,K=100 ,1,0.0101_probability_min_unfair,100,0.1,0.01,true,false,estimate,delta,true,	10103,MO,MO,MO
nrp,K=100 ,1,0.0101_probability_min_unfair,100,0.1,0.01,true,true,estimate,delta,true,	202,2.997,100.0,1
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,0.1,1e-05,true,true,estimate,delta,true,	202,3.056,100.0,1
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,0.1,0.1,true,true,estimate,delta,true,	202,3.006,100.0,1
nrp,K=100 ,1,0.010001_probability_min_unfair,100,0.1,0.0001,true,false,estimate,delta,true,	10103,MO,MO,MO
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,0.1,0.1,true,false,estimate,delta,true,	10103,MO,MO,MO
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,1e-06,1e-05,true,false,estimate,delta,true,	10103,MO,MO,MO
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,1e-06,0.1,true,false,estimate,delta,true,	10103,MO,MO,MO
nrp,K=100 ,1,0.0101_probability_min_unfair,100,1e-06,0.01,true,false,estimate,delta,true,	10103,MO,MO,MO
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,1e-06,0.1,true,true,estimate,delta,true,	202,2.12,100.0,1
nrp,K=100 ,1,0.0101_probability_min_unfair,100,1e-06,0.01,true,true,estimate,delta,true,	202,2.108,100.0,1
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,1e-06,1e-05,true,true,estimate,delta,true,	202,2.124,100.0,1
nrp,K=100 ,1,0.010001_probability_min_unfair,100,1e-06,0.0001,true,true,estimate,delta,true,	202,2.122,100.0,1
nrp,K=100 ,1,0.010001_probability_min_unfair,100,1e-06,0.0001,true,false,estimate,delta,true,	10103,MO,MO,MO
nrp,K=100 ,1,0.010001_probability_min_unfair,100,0,0.0001,true,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.0101_probability_min_unfair,100,0,0.01,true,true,estimate,delta,true,	202,3.181,100.0,1
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,0,0.1,true,true,estimate,delta,true,	202,3.154,100.0,1
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,0,1e-05,true,true,estimate,delta,true,	202,3.151,100.0,1
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,0,1e-05,true,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.010001_probability_min_unfair,100,0,0.0001,true,true,estimate,delta,true,	202,3.145,100.0,1
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,0,0.1,true,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.0101_probability_min_unfair,100,0,0.01,true,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.010001_probability_min_unfair,100,"0,0.8",0.0001,false,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,"0,0.8",1e-05,false,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,"0,0.8",0.1,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,"0,0.8",0.1,true,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.010001_probability_min_unfair,100,"0,0.8",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=100 ,1,0.0101_probability_min_unfair,100,"0,0.8",0.01,true,true,estimate,delta,true,	202,2.084,100.0,1
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,"0,0.8",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,"0,0.8",0.1,false,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.0101_probability_min_unfair,100,"0,0.8",0.01,true,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.0101_probability_min_unfair,100,"0,0.8",0.01,false,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.010001_probability_min_unfair,100,"0,0.8",0.0001,false,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.0101_probability_min_unfair,100,"0,0.8",0.01,false,false,estimate,delta,true,?,MO,MO,MO
